@attribute Summary string
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data

merged_dataset_part3,1,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160689,17854,8945,8909,0,50.100818,49.899182,0,0.037078,0.111911,0.293004,1030.854801,398.103818,3041.657279,36142.281132,-33100.623853,0.170363,2.024324,-1.853961,-48103.630853,-2.694278,-1581.494115,0.994475,180,0.498783,8815,0.501217,8858,0.005525,1,0.020011,0.994475,0.039233,0.099315,0.973224,0.26586,0.501008,0.110858,0.889142,0.498992,?,0.501008,?,?,0.807639,0.987586,?,0.501008,0.071,0.045,0.078125,0.046875,78.125,46.875,446370,12550402,1552107,86.01994,20.902879,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160689,17854,8791,9063,0,49.238266,50.761734,0,0.036505,0.114632,0.298022,1055.9168,404.921343,3044.154137,36883.829732,-33839.675595,0.170503,2.065858,-1.895355,-48970.254574,-2.742817,-1608.665408,1,181,0.507667,8972,0.492333,8701,0,0,0.019775,1,0.038783,0.09867,0.972711,0.227401,0.492383,0.102369,0.897631,0.507617,?,0.492383,?,?,0.806797,0.987156,?,0.492383,0.068,0.116,0.0625,0.03125,62.5,31.25,446370,12550402,1552107,86.01994,21.050105,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160689,17854,8881,8973,0,49.742355,50.257645,0,0.038233,0.114108,0.296978,1049.757653,402.925962,3050.748228,36821.833743,-33771.085514,0.170872,2.062386,-1.891514,-48873.690057,-2.737408,-1602.023058,1,182,0.502886,8887,0.497114,8785,0,0,0.020068,1,0.039347,0.099881,0.966178,0.194858,0.497424,0.087806,0.912194,0.502576,?,0.497424,?,?,0.805544,0.986761,?,0.497424,0.069,0.045,0.078125,0.046875,78.125,46.875,446370,12550402,1552107,86.014339,21.061307,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160689,17854,8733,9121,0,48.913409,51.086591,0,0.035393,0.11507,0.298375,1058.600981,404.821049,3050.748228,37116.698523,-34065.950295,0.170872,2.078901,-1.908029,-49284.600819,-2.760423,-1615.492238,1,182,0.511657,9042,0.488343,8630,0,0,0.019731,1,0.038699,0.098161,0.971857,0.222591,0.489134,0.116405,0.883595,0.510866,?,0.489134,?,?,0.804532,0.986947,?,0.489134,0.072,0.12,0.078125,0.03125,78.125,31.25,446370,12550402,1552107,85.756693,21.055706,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160689,17854,8621,9233,0,48.286098,51.713902,0,0.033531,0.116585,0.300746,1072.53753,408.033231,3052.090219,37891.63031,-34839.540091,0.170947,2.122305,-1.951358,-49795.58842,-2.789044,-1631.524131,1,181,0.51689,9135,0.48311,8538,0,0,0.019429,1,0.038117,0.096883,0.972471,0.244853,0.482861,0.133535,0.866465,0.517139,?,0.482861,?,?,0.796921,0.986963,?,0.482861,0.077,0.046,0.078125,0.046875,78.125,46.875,446370,12550402,1552107,85.387028,21.054906,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160689,17854,8772,9082,0,49.131847,50.868153,0,0.03683,0.113424,0.29523,1043.452171,400.549827,3052.090219,36769.07644,-33716.98622,0.170947,2.059431,-1.888484,-48666.370738,-2.725797,-1594.525956,0.994475,180,0.508346,8984,0.491654,8689,0.005525,1,0.019642,0.994475,0.038523,0.09743,0.967665,0.202564,0.491318,0.099237,0.900763,0.508682,?,0.491318,?,?,0.798061,0.986632,?,0.491318,0.069,0.098,0.0625,0.046875,62.5,46.875,446370,12550402,1552107,85.902319,20.957288,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,9152,8702,0,51.260222,48.739778,0,0.04216,0.115779,0.299421,1085.838038,410.441451,2991.99784,37971.949759,-34979.951918,0.167581,2.126804,-1.959222,-50608.237061,-2.83456,-1691.452994,1,195,0.488816,8632,0.511184,9027,0,0,0.022091,1,0.043228,0.106267,0.969512,0.209488,0.512602,0.037366,0.962634,0.487398,?,0.512602,?,?,0.871934,0.987942,?,0.512602,0.08,0.047,0.078125,0.046875,78.125,46.875,444603,12549468,1551404,85.801501,21.053305,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,9112,8742,0,51.036182,48.963818,0,0.042354,0.114627,0.296688,1075.038574,406.695706,2992.006965,37074.794842,-34082.787877,0.167582,2.076554,-1.908972,-50138.733114,-2.808263,-1675.755896,0.989744,193,0.491704,8683,0.508296,8976,0.010256,2,0.021744,0.989744,0.042553,0.10353,0.967038,0.232304,0.510362,0.031574,0.968426,0.489638,?,0.510362,?,?,0.877309,0.988503,?,0.510362,0.073,0.137,0.0625,0.0625,62.5,62.5,444603,12549468,1551404,85.818304,21.101314,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,9209,8645,0,51.579478,48.420522,0,0.042071,0.114639,0.297835,1075.148191,408.267261,2992.006965,37323.125332,-34331.118368,0.167582,2.090463,-1.922881,-50109.989787,-2.806653,-1674.795225,1,195,0.486438,8590,0.513562,9069,0,0,0.022197,1,0.04343,0.106768,0.971897,0.235865,0.515795,0.043162,0.956838,0.484205,?,0.515795,?,?,0.874212,0.988274,?,0.515795,0.071,0.048,0.0625,0.046875,62.5,46.875,444603,12549468,1551404,85.85191,20.974091,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,8993,8861,0,50.369665,49.630335,0,0.040925,0.116807,0.300262,1095.482266,411.593974,2992.006965,37720.953727,-34728.946762,0.167582,2.112745,-1.945163,-51146.814821,-2.864726,-1709.448388,1,195,0.498782,8808,0.501218,8851,0,0,0.021659,1,0.042401,0.104193,0.970021,0.225999,0.503697,0.037474,0.962526,0.496303,?,0.503697,?,?,0.871593,0.988059,?,0.503697,0.074,0.141,0.078125,0.046875,78.125,46.875,444603,12549468,1551404,85.896718,21.146922,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,9144,8710,0,51.215414,48.784586,0,0.042295,0.115452,0.298193,1082.769353,408.756616,2994.146036,36789.456778,-33795.310742,0.167702,2.060572,-1.892871,-50708.755147,-2.84019,-1693.59659,1,195,0.489779,8649,0.510221,9010,0,0,0.022049,1,0.043146,0.106065,0.973649,0.229437,0.512154,0.031553,0.968447,0.487846,?,0.512154,?,?,0.878944,0.988321,?,0.512154,0.075,0.045,0.078125,0.046875,78.125,46.875,444603,12549468,1551404,86.350398,21.19333,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,9083,8771,0,50.873754,49.126246,0,0.040535,0.115086,0.297263,1077.931596,406.884874,3002.366032,36567.342483,-33564.976451,0.168162,2.048132,-1.87997,-50649.154235,-2.836852,-1686.974662,0.994872,194,0.493516,8715,0.506484,8944,0.005128,1,0.021776,0.994872,0.042619,0.104218,0.97356,0.266395,0.508738,0.051833,0.948167,0.491262,?,0.508738,?,?,0.873697,0.988346,?,0.508738,0.073,0.046,0.0625,0.046875,62.5,46.875,444603,12549468,1551404,86.311191,21.178127,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,9180,8674,0,51.417049,48.582951,0,0.042938,0.11532,0.298981,1080.128674,409.235347,3003.393894,37757.447234,-34754.053339,0.16822,2.114789,-1.94657,-50466.451038,-2.826619,-1680.314098,1,195,0.487797,8614,0.512203,9045,0,0,0.022136,1,0.043314,0.106482,0.971209,0.224349,0.51417,0.02855,0.97145,0.48583,?,0.51417,?,?,0.876565,0.988231,?,0.51417,0.073,0.046,0.078125,0.03125,78.125,31.25,444603,12549468,1551404,85.728688,21.089312,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,9093,8761,0,50.929764,49.070236,0,0.041645,0.115322,0.298534,1080.142528,408.623232,3003.393894,37791.81549,-34788.421596,0.16822,2.116714,-1.948495,-50576.247522,-2.832768,-1683.969845,0.994872,194,0.49261,8699,0.50739,8960,0.005128,1,0.021815,0.994872,0.042694,0.104407,0.966927,0.203755,0.509298,0.03731,0.96269,0.490702,?,0.509298,?,?,0.873175,0.987793,?,0.509298,0.069,0.046,0.0625,0.046875,62.5,46.875,444603,12549468,1551404,85.644673,21.109315,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,9273,8581,0,51.937941,48.062059,0,0.042329,0.11422,0.296647,1069.818101,406.041201,3003.393894,37336.010569,-34332.616674,0.16822,2.091185,-1.922965,-50265.313657,-2.815353,-1673.617095,1,195,0.482077,8513,0.517923,9146,0,0,0.022393,1,0.043805,0.107694,0.971368,0.236711,0.519379,0.048805,0.951195,0.480621,?,0.519379,?,?,0.87233,0.987962,?,0.519379,0.14,0.046,0.078125,0.046875,78.125,46.875,444603,12549468,1551404,85.823905,21.065307,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20250403.163,160686,17854,9114,8740,0,51.047384,48.952616,0,0.041704,0.115929,0.299186,1085.830388,409.516672,3003.393894,37618.732396,-34615.338501,0.16822,2.10702,-1.9388,-50842.344573,-2.847672,-1692.829724,1,195,0.491364,8677,0.508636,8982,0,0,0.021979,1,0.043013,0.105733,0.972802,0.250834,0.510474,0.040199,0.959801,0.489526,?,0.510474,?,?,0.873043,0.988242,?,0.510474,0.069,0.045,0.0625,0.046875,62.5,46.875,444603,12549468,1551404,85.924723,21.142121,?,?,?,?,?,?,?,?,?,?
