timestamp,source,record_type,metric,value,label,message
2025-03-31 12:45:43,1.0.0.4,NETFLOW,flow,87,ICMP_FLOW,"Flow 1/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:87, Bytes:7308, Proto:1 | ICMP flow flagged"
2025-03-31 12:45:43,1.0.0.4,NETFLOW,flow,86,ICMP_FLOW,"Flow 2/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:86, Bytes:7224, Proto:1 | ICMP flow flagged"
2025-03-31 12:45:43,1.0.0.4,NETFLOW,flow,86,ICMP_FLOW,"Flow 3/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:86, Bytes:7224, Proto:1 | ICMP flow flagged"
2025-03-31 12:45:43,1.0.0.4,NETFLOW,flow,86,ICMP_FLOW,"Flow 4/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:86, Bytes:7224, Proto:1 | ICMP flow flagged"
2025-03-31 12:48:37,1.0.0.4,NETFLOW,flow,98,ICMP_FLOW,"Flow 1/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:98, Bytes:8232, Proto:1 | ICMP flow flagged"
2025-03-31 12:48:37,1.0.0.4,NETFLOW,flow,98,ICMP_FLOW,"Flow 2/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:98, Bytes:8232, Proto:1 | ICMP flow flagged"
2025-03-31 12:48:37,1.0.0.4,NETFLOW,flow,98,ICMP_FLOW,"Flow 3/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:98, Bytes:8232, Proto:1 | ICMP flow flagged"
2025-03-31 12:48:37,1.0.0.4,NETFLOW,flow,98,ICMP_FLOW,"Flow 4/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:98, Bytes:8232, Proto:1 | ICMP flow flagged"
2025-03-31 12:51:12,1.0.0.4,NETFLOW,flow,113,ICMP_FLOW,"Flow 1/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:113, Bytes:9492, Proto:1 | ICMP flow flagged"
2025-03-31 12:51:12,1.0.0.4,NETFLOW,flow,113,ICMP_FLOW,"Flow 2/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:113, Bytes:9492, Proto:1 | ICMP flow flagged"
2025-03-31 12:51:12,1.0.0.4,NETFLOW,flow,113,ICMP_FLOW,"Flow 3/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:113, Bytes:9492, Proto:1 | ICMP flow flagged"
2025-03-31 12:51:12,1.0.0.4,NETFLOW,flow,113,ICMP_FLOW,"Flow 4/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:113, Bytes:9492, Proto:1 | ICMP flow flagged"
2025-03-31 13:03:27,1.0.0.4,NETFLOW,flow,111,ICMP_FLOW,"Flow 1/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:2048, Pkts:111, Bytes:9324, Proto:1 | ICMP flow flagged"
2025-03-31 13:03:27,1.0.0.4,NETFLOW,flow,111,ICMP_FLOW,"Flow 2/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:2048, Pkts:111, Bytes:9324, Proto:1 | ICMP flow flagged"
2025-03-31 13:03:27,1.0.0.4,NETFLOW,flow,111,ICMP_FLOW,"Flow 3/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:0, Pkts:111, Bytes:9324, Proto:1 | ICMP flow flagged"
2025-03-31 13:03:27,1.0.0.4,NETFLOW,flow,111,ICMP_FLOW,"Flow 4/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:0, Pkts:111, Bytes:9324, Proto:1 | ICMP flow flagged"
2025-03-31 13:05:12,1.0.0.4,NETFLOW,flow,60,ICMP_FLOW,"Flow 1/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:60, Bytes:5040, Proto:1 | ICMP flow flagged"
2025-03-31 13:05:12,1.0.0.4,NETFLOW,flow,60,ICMP_FLOW,"Flow 2/4, Ver:5, Src:20.0.0.1:0 -> 10.0.0.1:2048, Pkts:60, Bytes:5040, Proto:1 | ICMP flow flagged"
2025-03-31 13:05:12,1.0.0.4,NETFLOW,flow,60,ICMP_FLOW,"Flow 3/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:60, Bytes:5040, Proto:1 | ICMP flow flagged"
2025-03-31 13:05:12,1.0.0.4,NETFLOW,flow,60,ICMP_FLOW,"Flow 4/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:0, Pkts:60, Bytes:5040, Proto:1 | ICMP flow flagged"
2025-03-31 13:23:18,1.0.0.4,NETFLOW,flow,10,,"Flow 1/4, Ver:5, Src:10.0.0.1:57100 -> 20.0.0.1:5201, Pkts:10, Bytes:678, Proto:6"
2025-03-31 13:23:18,1.0.0.4,NETFLOW,flow,9,,"Flow 2/4, Ver:5, Src:10.0.0.1:57100 -> 20.0.0.1:5201, Pkts:9, Bytes:618, Proto:6"
2025-03-31 13:23:18,1.0.0.4,NETFLOW,flow,8,,"Flow 3/4, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:57100, Pkts:8, Bytes:428, Proto:6"
2025-03-31 13:23:18,1.0.0.4,NETFLOW,flow,8,,"Flow 4/4, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:57100, Pkts:8, Bytes:428, Proto:6"
2025-03-31 13:25:09,1.0.0.4,NETFLOW,flow,12618,,"Flow 1/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:57116, Pkts:12618, Bytes:661764, Proto:6"
2025-03-31 13:25:09,1.0.0.4,NETFLOW,flow,12618,,"Flow 2/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:57116, Pkts:12618, Bytes:661764, Proto:6"
2025-03-31 13:25:09,1.0.0.4,NETFLOW,flow,9,,"Flow 3/6, Ver:5, Src:10.0.0.1:57100 -> 20.0.0.1:5201, Pkts:9, Bytes:768, Proto:6"
2025-03-31 13:25:09,1.0.0.4,NETFLOW,flow,9,,"Flow 4/6, Ver:5, Src:10.0.0.1:57100 -> 20.0.0.1:5201, Pkts:9, Bytes:768, Proto:6"
2025-03-31 13:25:09,1.0.0.4,NETFLOW,flow,7,,"Flow 5/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:57100, Pkts:7, Bytes:668, Proto:6"
2025-03-31 13:25:09,1.0.0.4,NETFLOW,flow,7,,"Flow 6/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:57100, Pkts:7, Bytes:668, Proto:6"
2025-03-31 13:25:23,1.0.0.4,NETFLOW,flow,191479,HIGH_FLOW,"Flow 1/2, Ver:5, Src:10.0.0.1:57116 -> 20.0.0.1:5201, Pkts:191479, Bytes:287214201, Proto:6 | Large flow detected"
2025-03-31 13:25:23,1.0.0.4,NETFLOW,flow,191479,HIGH_FLOW,"Flow 2/2, Ver:5, Src:10.0.0.1:57116 -> 20.0.0.1:5201, Pkts:191479, Bytes:287214201, Proto:6 | Large flow detected"
2025-03-31 13:26:01,1.0.0.4,NETFLOW,flow,9,,"Flow 1/4, Ver:5, Src:10.0.0.1:43318 -> 20.0.0.1:5201, Pkts:9, Bytes:618, Proto:6"
2025-03-31 13:26:01,1.0.0.4,NETFLOW,flow,9,,"Flow 2/4, Ver:5, Src:10.0.0.1:43318 -> 20.0.0.1:5201, Pkts:9, Bytes:618, Proto:6"
2025-03-31 13:26:01,1.0.0.4,NETFLOW,flow,8,,"Flow 3/4, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:43318, Pkts:8, Bytes:428, Proto:6"
2025-03-31 13:26:01,1.0.0.4,NETFLOW,flow,8,,"Flow 4/4, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:43318, Pkts:8, Bytes:428, Proto:6"
2025-03-31 13:29:55,1.0.0.4,NETFLOW,flow,24699,,"Flow 1/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:43324, Pkts:24699, Bytes:1296284, Proto:6"
2025-03-31 13:29:55,1.0.0.4,NETFLOW,flow,24699,,"Flow 2/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:43324, Pkts:24699, Bytes:1296284, Proto:6"
2025-03-31 13:29:55,1.0.0.4,NETFLOW,flow,9,,"Flow 3/6, Ver:5, Src:10.0.0.1:43318 -> 20.0.0.1:5201, Pkts:9, Bytes:748, Proto:6"
2025-03-31 13:29:55,1.0.0.4,NETFLOW,flow,9,,"Flow 4/6, Ver:5, Src:10.0.0.1:43318 -> 20.0.0.1:5201, Pkts:9, Bytes:748, Proto:6"
2025-03-31 13:29:55,1.0.0.4,NETFLOW,flow,7,,"Flow 5/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:43318, Pkts:7, Bytes:637, Proto:6"
2025-03-31 13:29:55,1.0.0.4,NETFLOW,flow,7,,"Flow 6/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:43318, Pkts:7, Bytes:637, Proto:6"
2025-03-31 13:30:09,1.0.0.4,NETFLOW,flow,382855,HIGH_FLOW,"Flow 1/2, Ver:5, Src:10.0.0.1:43324 -> 20.0.0.1:5201, Pkts:382855, Bytes:574278201, Proto:6 | Large flow detected"
2025-03-31 13:30:09,1.0.0.4,NETFLOW,flow,382855,HIGH_FLOW,"Flow 2/2, Ver:5, Src:10.0.0.1:43324 -> 20.0.0.1:5201, Pkts:382855, Bytes:574278201, Proto:6 | Large flow detected"
2025-03-31 13:34:07,1.0.0.4,NETFLOW,flow,9,,"Flow 1/4, Ver:5, Src:10.0.0.1:60442 -> 20.0.0.1:5201, Pkts:9, Bytes:618, Proto:6"
2025-03-31 13:34:07,1.0.0.4,NETFLOW,flow,9,,"Flow 2/4, Ver:5, Src:10.0.0.1:60442 -> 20.0.0.1:5201, Pkts:9, Bytes:618, Proto:6"
2025-03-31 13:34:07,1.0.0.4,NETFLOW,flow,8,,"Flow 3/4, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:60442, Pkts:8, Bytes:428, Proto:6"
2025-03-31 13:34:07,1.0.0.4,NETFLOW,flow,8,,"Flow 4/4, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:60442, Pkts:8, Bytes:428, Proto:6"
2025-03-31 13:35:52,1.0.0.4,NETFLOW,flow,11963,,"Flow 1/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:60446, Pkts:11963, Bytes:627832, Proto:6"
2025-03-31 13:35:52,1.0.0.4,NETFLOW,flow,11963,,"Flow 2/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:60446, Pkts:11963, Bytes:627832, Proto:6"
2025-03-31 13:35:52,1.0.0.4,NETFLOW,flow,9,,"Flow 3/6, Ver:5, Src:10.0.0.1:60442 -> 20.0.0.1:5201, Pkts:9, Bytes:748, Proto:6"
2025-03-31 13:35:52,1.0.0.4,NETFLOW,flow,9,,"Flow 4/6, Ver:5, Src:10.0.0.1:60442 -> 20.0.0.1:5201, Pkts:9, Bytes:748, Proto:6"
2025-03-31 13:35:52,1.0.0.4,NETFLOW,flow,7,,"Flow 5/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:60442, Pkts:7, Bytes:643, Proto:6"
2025-03-31 13:35:52,1.0.0.4,NETFLOW,flow,7,,"Flow 6/6, Ver:5, Src:20.0.0.1:5201 -> 10.0.0.1:60442, Pkts:7, Bytes:643, Proto:6"
